origin,destination,distance_meters,duration_seconds,duration_in_traffic_seconds,departure_time,delay
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11832,1764,1376,2024-09-12 20:22:03,-388
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11832,1764,1336,2024-09-12 21:22:03,-428
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11832,1764,904,2024-09-12 22:22:03,-860
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11832,1764,968,2024-09-12 23:22:03,-796
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11978,1851,1380,2024-09-12 00:22:03,-471
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",15196,1860,1408,2024-09-12 01:22:03,-452
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",15196,1860,1854,2024-09-12 02:22:03,-6
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11676,1752,2084,2024-09-12 03:22:03,332
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11676,1752,2221,2024-09-12 04:22:03,469
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11676,1752,2212,2024-09-12 05:22:03,460
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11676,1752,2608,2024-09-12 06:22:03,856
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",15196,1860,2066,2024-09-12 07:22:03,206
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",15196,1860,2241,2024-09-12 08:22:03,381
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11978,1851,2150,2024-09-12 09:22:03,299
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11978,1851,2352,2024-09-12 10:22:03,501
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",15196,1860,2375,2024-09-12 11:22:03,515
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11978,1851,2559,2024-09-12 12:22:03,708
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11978,1851,2365,2024-09-12 13:22:03,514
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11978,1851,1875,2024-09-12 14:22:03,24
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11978,1851,2114,2024-09-12 15:22:03,263
"Ruby General Hospital, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",11832,1764,1863,2024-09-12 16:22:03,99
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1147,2024-09-12 17:22:03,-302
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1069,2024-09-12 18:22:03,-380
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1262,2024-09-12 19:22:03,-187
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1256,2024-09-12 20:22:03,-193
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1022,2024-09-12 21:22:03,-427
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,752,2024-09-12 22:22:03,-697
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1260,2024-09-12 23:22:03,-189
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1335,2024-09-12 00:22:03,-114
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1355,2024-09-12 01:22:03,-94
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1095,2024-09-12 02:22:03,-373
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",10493,1449,1674,2024-09-12 03:22:03,225
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1688,2024-09-12 04:22:03,220
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,2161,2024-09-12 05:22:03,693
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1998,2024-09-12 06:22:03,530
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1831,2024-09-12 07:22:03,363
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1812,2024-09-12 08:22:03,344
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1401,2024-09-12 09:22:03,-67
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1567,2024-09-12 10:22:03,99
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1935,2024-09-12 11:22:03,467
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,2121,2024-09-12 12:22:03,653
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1846,2024-09-12 13:22:03,378
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1972,2024-09-12 14:22:03,504
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1671,2024-09-12 15:22:03,203
"Ruby General Hospital, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",13380,1468,1039,2024-09-12 16:22:03,-429
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2209,2024-09-12 18:22:03,-634
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2495,2024-09-12 19:22:03,-348
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2154,2024-09-12 20:22:03,-689
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2340,2024-09-12 21:22:03,-503
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2015,2024-09-12 22:22:03,-828
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2198,2024-09-12 23:22:03,-645
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2195,2024-09-12 00:22:03,-648
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2559,2024-09-12 01:22:03,-284
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3006,2024-09-12 02:22:03,163
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3613,2024-09-12 03:22:03,770
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3683,2024-09-12 04:22:03,840
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3282,2024-09-12 05:22:03,439
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3753,2024-09-12 06:22:03,910
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3237,2024-09-12 07:22:03,394
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3948,2024-09-12 08:22:03,1105
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3899,2024-09-12 09:22:03,1056
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3458,2024-09-12 10:22:03,615
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3906,2024-09-12 11:22:03,1063
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3841,2024-09-12 12:22:03,998
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,4244,2024-09-12 13:22:03,1401
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,3526,2024-09-12 14:22:03,683
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2881,2024-09-12 15:22:03,38
"Jadavpur University, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",23250,2843,2638,2024-09-12 16:22:03,-205
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,1825,2024-09-12 18:22:03,-640
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,1809,2024-09-12 19:22:03,-656
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,2086,2024-09-12 20:22:03,-379
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,1724,2024-09-12 21:22:03,-741
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,1633,2024-09-12 22:22:03,-832
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,1835,2024-09-12 23:22:03,-630
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,2122,2024-09-12 00:22:03,-343
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,2242,2024-09-12 01:22:03,-223
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,2707,2024-09-12 02:22:03,242
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,3075,2024-09-12 03:22:03,610
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,3661,2024-09-12 04:22:03,1196
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,3274,2024-09-12 05:22:03,809
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,3131,2024-09-12 06:22:03,647
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,2620,2024-09-12 07:22:03,136
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,2667,2024-09-12 08:22:03,183
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,2690,2024-09-12 09:22:03,206
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,2846,2024-09-12 10:22:03,362
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,3095,2024-09-12 11:22:03,611
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,3361,2024-09-12 12:22:03,877
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,3495,2024-09-12 13:22:03,1011
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",20192,2484,2902,2024-09-12 14:22:03,418
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,2790,2024-09-12 15:22:03,325
"Jadavpur University, Kolkata, West Bengal","New Town, Kolkata, West Bengal",19766,2465,2610,2024-09-12 16:22:03,145
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,3706,2024-09-12 18:22:03,-746
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,3249,2024-09-12 19:22:03,-1203
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,3032,2024-09-12 20:22:03,-1420
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,3334,2024-09-12 21:22:03,-1118
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,3213,2024-09-12 22:22:03,-1239
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,2733,2024-09-12 23:22:03,-1719
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,3434,2024-09-12 00:22:03,-1018
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,3944,2024-09-12 01:22:03,-508
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,4678,2024-09-12 02:22:03,226
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5187,2024-09-12 03:22:03,735
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5587,2024-09-12 04:22:03,1135
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5344,2024-09-12 05:22:03,892
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5628,2024-09-12 06:22:03,1176
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5118,2024-09-12 07:22:03,666
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5292,2024-09-12 08:22:03,840
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5546,2024-09-12 09:22:03,1094
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5446,2024-09-12 10:22:03,994
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5638,2024-09-12 11:22:03,1186
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5977,2024-09-12 12:22:03,1525
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,6130,2024-09-12 13:22:03,1678
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5363,2024-09-12 14:22:03,911
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,5034,2024-09-12 15:22:03,582
"Jadavpur University, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",34327,4452,4112,2024-09-12 16:22:03,-340
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9698,1864,1386,2024-09-12 18:22:03,-478
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9698,1864,1509,2024-09-12 19:22:03,-355
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9698,1864,1459,2024-09-12 20:22:03,-405
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9698,1864,1200,2024-09-12 21:22:03,-664
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9698,1864,1384,2024-09-12 22:22:03,-480
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,941,2024-09-12 23:22:03,-958
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,1617,2024-09-12 00:22:03,-282
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,1874,2024-09-12 01:22:03,-25
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,1792,2024-09-12 02:22:03,-107
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,1808,2024-09-12 03:22:03,-91
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9542,1852,2146,2024-09-12 04:22:03,294
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9542,1852,2573,2024-09-12 05:22:03,721
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9542,1852,2870,2024-09-12 06:22:03,1018
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,2468,2024-09-12 07:22:03,569
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,2923,2024-09-12 08:22:03,1024
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,2525,2024-09-12 09:22:03,626
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,2588,2024-09-12 10:22:03,689
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,2565,2024-09-12 11:22:03,666
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,2753,2024-09-12 12:22:03,854
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,2868,2024-09-12 13:22:03,969
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,2026,2024-09-12 14:22:03,127
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9813,1899,1825,2024-09-12 15:22:03,-74
"Jadavpur University, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9698,1864,1708,2024-09-12 16:22:03,-156
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,1383,2024-09-12 18:22:03,-166
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,1291,2024-09-12 19:22:03,-258
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,884,2024-09-12 20:22:03,-665
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,760,2024-09-12 21:22:03,-789
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,696,2024-09-12 22:22:03,-853
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,849,2024-09-12 23:22:03,-700
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,1189,2024-09-12 00:22:03,-360
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,1135,2024-09-12 01:22:03,-414
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,1605,2024-09-12 02:22:03,56
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,1854,2024-09-12 03:22:03,305
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,1956,2024-09-12 04:22:03,407
"Jadavpur University, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",8359,1549,2094,2024-09-12 05:22:03,545
